Type,Number,CD,Street Name,Cross Street 1,Cross Street 2,Parking Restrictions,Petition Validation,Parking Study,Date Established,Date Posted,Last Action,Data Entered By,Council File Number
PPD,51,5,Costello Avenue,Davana Terrace,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Costello Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Davana Terrace,Hazeltine Avenue,Murietta Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Davana Terrace,Murietta Avenue,Costello Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Davana Terrace,Costello Avenue,Colbath Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Davana Terrace,Colbath Avenue,Stern Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Davana Terrace,Stern Avenue,Davara Road,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,7/23/2003,Fill-in,JH,
PPD,51,5,Davana Terrace,Davara Road,Matilija Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Davana Terrace,Matilija Avenue,Mammoth Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Davana Terrace,Mammoth Avenue,Benedict Canyon Drive,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,11/13/2006,Fill-in,JH,
PPD,51,5,Dixie Canyon Avenue,Valley Vista Boulevard,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Dixie Canyon Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Dixie Canyon Avenue,Ventura Boulevard,Alley N of Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Dixie Canyon Avenue,Alley N of Ventura Boulevard,Moorpark Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Fulton Avenue,Valley Vista Boulevard,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Fulton Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2 & 5,Fulton Avenue,Ventura Boulevard,Valleyheart Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Greenbush Avenue,Valley Vista Boulevard,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Greenbush Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Greenbush Avenue,Ventura Boulevard,Alley N of Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Greenbush Avenue,Alley N of Ventura Boulevard,Moorpark Street,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Hazeltine Avenue,Davana Terrace,Greenleaf Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Hazeltine Avenue,Greenleaf Street,Dickens Street,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,7/13/2016,Alternate Restrictions,JH,
PPD,51,5,Hazeltine Avenue,Dickens Street,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Hazeltine Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Longridge Avenue,Valley Vista Boulevard,Alley S of Venutura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Longridge Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2 & 5,Longridge Avenue,Ventura Boulevard,Valleyheart Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Mammoth Avenue,Benedict Canyon Drive,Davana Terrace,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,11/13/2006,Fill-in,JH,
PPD,51,5,Mammoth Avenue,Davana Terrace,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Mammoth Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Mammoth Avenue,Ventura Boulevard,Alley N of Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Mammoth Avenue,Alley N of Ventura Boulevard,Moorpark Street,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Matilija Avenue,Davana Terrace,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Matilija Avenue,Ventura Boulevard,Alley N of Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Matilija Avenue,Alley N of Ventura Boulevard,Moorpark Street,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,2,Moorpark Street,Colbath Avenue,Stern Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Moorpark Street,Stern Avenue,Matilija Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Moorpark Street,Matilija Avenue,Mammoth Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Moorpark Street,Mammoth Avenue,Benedict Canyon Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Moorpark Street,Benedict Canyon Drive,Woodman Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Moorpark Street,Woodman Avenue,Ventura Canyon Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Moorpark Street,Ventura Canyon Avenue,Allott Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Moorpark Street,Allott Avenue,Sunnyslope Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Moorpark Street,Sunnyslope Avenue,Greenbush Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Moorpark Street,Greenbush Avenue,Dixie Canyon Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Murietta Avenue,Davana Terrace,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Murietta Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Nagle Avenue,Valley Vista Boulevard,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Nagle Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Stern Avenue,Davana Terrace,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Stern Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2 & 5,Stern Avenue,Ventura Boulevard,Moorpark Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Sunnyslope Avenue,Valley Vista Boulevard,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Sunnyslope Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Sunnyslope Avenue,Ventura Boulevard,Alley N of Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2,Sunnyslope Avenue,Alley N of Ventura Boulevard,Moorpark Street,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Valley Vista Boulevard,Benedict Canyon Drive,Woodman Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Valley Vista Boulevard,Woodman Avenue,Ventura Canyon Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Valley Vista Boulevard,Ventura Canyon Avenue,Allott Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Valley Vista Boulevard,Allott Avenue,Sunnyslope Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Valley Vista Boulevard,Sunnyslope Avenue,Greenbush Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Valley Vista Boulevard,Greenbush Avenue,Dixie Canyon Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Valley Vista Boulevard,Dixie Canyon Avenue,Nagle Avenue,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,12/5/2001,Fill-in,JH,
PPD,51,5,Valley Vista Boulevard,Nagle Avenue,Longridge Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Hazeltine Avenue,Murietta Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Murietta Avenue,Costello Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Costello Avenue,Colbath Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Colbath Avenue,Stern Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Stern Avenue,Matilija Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Matilija Avenue,Mammoth Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Mammoth Avenue,Benedict Canyon Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Benedict Canyon Drive,Woodman Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Woodman Avenue,Ventura Canyon Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Ventura Canyon Avenue,Allott Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Allott Avenue,Sunnyslope Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Sunnyslope Avenue,Greenbush Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Greenbush Avenue,Dixie Canyon Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Dixie Canyon Avenue,Nagle Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Boulevard,Nagle Avenue,Longridge Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Ventura Canyon Avenue,Valley Vista Boulevard,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Ventura Canyon Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2 & 5,Ventura Canyon Avenue,Ventura Boulevard,Moorpark Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,5,Woodman Avenue,Valley Vista Boulevard,Alley S of Venutura Boulevard,No Parking 6PM - 8AM; 2 Hr. Parking 8AM - 6PM Daily; Vehicles with District No. 51 Permits Exempt,75%,85%,3/1/2016,07/16/1990,Establishment,JH,
PPD,51,5,Woodman Avenue,Alley S of Venutura Boulevard,Ventura Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,51,2 & 5,Woodman Avenue,Ventura Boulevard,Moorpark Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Alfred Street,Pico Boulevard,Alley N of Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,96-0024
PPD,52,5,Alfred Street,Alley N of Pico Boulevard,Packard Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Alfred Street,Packard Street,Whitworth Drive,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,11/8/2000,Fill-In,JH,
PPD,52,5,Alfred Street,Whitworth Drive,Olympic Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Alvira Street,Pico Boulevard,Alley N of Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Alvira Street,Alley N of Pico Boulevard,Packard Street,No Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Alvira Street,Packard Street,Whitworth Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Alvira Street,Whitworth Drive,Olympic Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Crescent Heights Boulevard,Pico Boulevard,Packard Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Crescent Heights Boulevard,Packard Street,Whitworth Drive,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,11/14/2017,Fill-In,JH,
PPD,52,5,Crescent Heights Boulevard,Whitworth Drive,Olympic Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Fairfax Avenue,Pico Boulevard,Packard Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Fairfax Avenue,Packard Street,Whitworth Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Fairfax Avenue,Whitworth Drive,Olympic Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Hayworth Avenue,Pico Boulevard,Alley N of Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Hayworth Avenue,Alley N of Pico Boulevard,Packard Street,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,6/4/2003,Fill-In,JH,
PPD,52,5,Hayworth Avenue,Packard Street,Whitworth Drive,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,6/3/2003,Fill-In,JH,
PPD,52,5,Hayworth Avenue,Whitworth Drive,Olympic Boulevard,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,9/21/2007,Fill-In,JH,
PPD,52,5,Hi Point Street,Pico Boulevard,Alley N of Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Hi Point Street,Alley N of Pico Boulevard,Packard Street,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,5/11/2012,Fill-In,JH,
PPD,52,5,Hi Point Street,Packard Street,Whitworth Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Hi Point Street,Whitworth Drive,Olympic Boulevard,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,11/19/2003,Fill-In,JH,
PPD,52,5,La Cienega Boulevard,Pico Boulevard,Packard Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,La Cienega Boulevard,Packard Street,Whitworth Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,La Cienega Boulevard,Whitworth Drive,Olympic Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,La Jolla Avenue,Pico Boulevard,Orlando Avenue,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,4/20/2015,Fill-In,JH,
PPD,52,5,La Jolla Avenue,Orlando Avenue,Packard Street,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,4/20/2015,Fill-In,JH,
PPD,52,5,La Jolla Avenue,Packard Street,Whitworth Drive,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,2/7/2012,Fill-In,JH,
PPD,52,5,La Jolla Avenue,Whitworth Drive,Olympic Place,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,La Jolla Avenue,Olympic Place,Olympic Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Olympic Boulevard,La Cienega Boulevard,Alfred Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Olympic Boulevard,Alfred Street,Orlando Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Olympic Boulevard,Orlando Avenue,La Jolla Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Olympic Boulevard,La Jolla Avenue,Alvira Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Olympic Boulevard,Alvira Street,Crescent Heights Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Olympic Boulevard,Crescent Heights Boulevard,Stearns Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Olympic Boulevard,Stearns Drive,Point View Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Olympic Boulevard,Point View Street,Hi Point Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Olympic Boulevard,Hi Point Street,Hayworth Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Olympic Boulevard,Hayworth Avenue,Fairfax Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Olympic Place,Orlando Avenue,La Jolla Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Orlando Avenue,La Jolla Avenue,Packard Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Orlando Avenue,Packard Street,Whitworth Drive,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Orlando Avenue,Whitworth Drive,Olympic Place,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Orlando Avenue,Olympic Place,Olympic Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Packard Street (N/S),La Cienega Boulevard,Alley E of Alfred Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Packard Street (S/S),La Cienega Boulevard,Alley E of Alfred Street,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Packard Street,Alley E of Alfred Street,Alfred Street,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Packard Street,Alfred Street,Orlando Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Packard Street,Orlando Avenue,La Jolla Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Packard Street,La Jolla Avenue,Alvira Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,5/22/2013,Fill-In,JH,
PPD,52,5,Packard Street,Alvira Street,Crescent Heights Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Packard Street,Crescent Heights Boulevard,Stearns Drive,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,1/17/2018,Alternate Restrictions,JH,
PPD,52,5,Packard Street,Stearns Drive,Point View Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Packard Street,Point View Street,Hi Point Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Packard Street,Hi Point Street,Hayworth Avenue,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,6/10/2016,Fill-In,JH,
PPD,52,5,Packard Street,Hayworth Avenue,Fairfax Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Pico Boulevard,Alfred Street,La Jolla Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Pico Boulevard,La Jolla Avenue,Alvira Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Pico Boulevard,Alvira Street,Crescent Heights Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Pico Boulevard,Crescent Heights Boulevard,Stearns Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Pico Boulevard,Stearns Drive,Point View Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Pico Boulevard,Point View Street,Hi Point Street,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Pico Boulevard,Hi Point Street,Hayworth Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Pico Boulevard,Hayworth Avenue,Fairfax Avenue,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Point View Street,Pico Boulevard,Alley N of Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Point View Street,Alley N of Pico Boulevard,Packard Street,2 Hr. Parking 8AM - 6PM Mon. - Sat.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/8/2001,Fill-In,JH,
PPD,52,5,Point View Street,Packard Street,Whitworth Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Point View Street,Whitworth Drive,Olympic Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Stearns Drive,Pico Boulevard,Alley N of Pico Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Stearns Drive,Alley N of Pico Boulevard,Packard Street,2 Hr. Parking 8AM - 6PM Daily; No Parking 6PM - 8AM Nightly; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/3/2017,Fill-In,JH,
PPD,52,5,Stearns Drive,Packard Street,Whitworth Drive,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Stearns Drive,Whitworth Drive,Olympic Boulevard,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Whitworth Drive,La Cienega Boulevard,Alfred Street,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Whitworth Drive,Alfred Street,Orlando Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Whitworth Drive,Orlando Avenue,La Jolla Avenue,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Whitworth Drive,La Jolla Avenue,Alvira Street,2 Hr. Parking 8AM - 6PM Mon. - Fri.; Vehicles with District No. 52 Permits Exempt,75%,85%,3/1/2016,10/31/1990,Establishment,JH,
PPD,52,5,Whitworth Drive,Alvira Street,Crescent Heights Boulevard,N/A,75%,85%,3/1/2016,-,-,JH,
PPD,52,5,Whitworth Drive,Crescent Heights Boulevard,Stearns Drive,N/A,75%,85%,3/1/2016,-,-,JH,
